split,method,route_id,base_instance,n_customers,network_group,feasible,reason,completion_time,n_station_visits,n_station_revisits,consecutive_same_station,loop_guard_hit,return_value,horizon,n_continue,n_charge
train,OneStepLookahead,c106C15_L__v0,c106,7,Small_Network,False,NO_FEASIBLE_ACTION,1236.0,5,0,0,False,-1695.4247332847858,1236.0,3,5
train,OneStepLookahead,c106C15_L__v1,c106,8,Small_Network,False,NO_FEASIBLE_ACTION,1236.0,1,0,0,False,-1649.1850415144693,1236.0,4,1
train,OneStepLookahead,c106C15_NL__v0,c106,7,Small_Network,False,NO_FEASIBLE_ACTION,1236.0,5,0,0,False,-1695.4247332847858,1236.0,3,5
train,OneStepLookahead,c106C15_NL__v1,c106,8,Small_Network,False,NO_FEASIBLE_ACTION,1236.0,2,0,0,False,-1747.2472992627677,1236.0,3,2
train,OneStepLookahead,c106C15_VG__v0,c106,7,Small_Network,False,NO_FEASIBLE_ACTION,1236.0,5,0,0,False,-1681.919743857415,1236.0,3,5
train,OneStepLookahead,c106C15_VG__v1,c106,8,Small_Network,False,NO_FEASIBLE_ACTION,1236.0,0,0,0,False,-1762.9547701624788,1236.0,3,0
train,OneStepLookahead,c208C15_L__v0,c208,15,Small_Network,False,NO_FEASIBLE_ACTION,3390.0,1,0,0,False,-4710.172921655155,3390.0,3,1
train,OneStepLookahead,c208C15_NL__v0,c208,15,Small_Network,False,NO_FEASIBLE_ACTION,3390.0,2,0,0,False,-4641.069205802892,3390.0,4,2
train,OneStepLookahead,c208C15_VG__v0,c208,15,Small_Network,False,NO_FEASIBLE_ACTION,3390.0,2,0,0,False,-4641.069205802892,3390.0,4,2
train,OneStepLookahead,r105C15_L__v0,r105,6,Small_Network,False,NO_FEASIBLE_ACTION,230.0,2,0,0,False,-328.8351120627498,230.0,3,2
train,OneStepLookahead,r105C15_L__v1,r105,5,Small_Network,False,NO_FEASIBLE_ACTION,230.0,6,0,0,False,-289.13608780907356,230.0,3,6
train,OneStepLookahead,r105C15_L__v2,r105,4,Small_Network,False,NO_FEASIBLE_ACTION,230.0,5,0,0,False,-364.56941315512313,230.0,0,5
train,OneStepLookahead,r105C15_NL__v0,r105,6,Small_Network,False,NO_FEASIBLE_ACTION,230.0,0,0,0,False,-352.43658257148525,230.0,2,0
train,OneStepLookahead,r105C15_NL__v1,r105,5,Small_Network,False,NO_FEASIBLE_ACTION,230.0,5,0,0,False,-312.36502754508,230.0,3,5
train,OneStepLookahead,r105C15_NL__v2,r105,4,Small_Network,False,NO_FEASIBLE_ACTION,230.0,6,0,0,False,-252.6491106406735,230.0,3,6
train,OneStepLookahead,r105C15_VG__v0,r105,6,Small_Network,False,NO_FEASIBLE_ACTION,230.0,5,0,0,False,-413.8661460539804,230.0,1,5
train,OneStepLookahead,r105C15_VG__v1,r105,5,Small_Network,False,NO_FEASIBLE_ACTION,230.0,4,0,0,False,-304.92220376891487,230.0,3,4
train,OneStepLookahead,r105C15_VG__v2,r105,4,Small_Network,False,NO_FEASIBLE_ACTION,230.0,6,0,0,False,-252.6491106406735,230.0,3,6
train,OneStepLookahead,r202C15_L__v0,r202,15,Small_Network,False,NO_FEASIBLE_ACTION,1000.0,3,0,0,False,-1415.374201829462,1000.0,4,3
train,OneStepLookahead,r202C15_NL__v0,r202,15,Small_Network,False,NO_FEASIBLE_ACTION,1000.0,5,0,0,False,-1500.0748587400667,1000.0,2,5
train,OneStepLookahead,r202C15_VG__v0,r202,15,Small_Network,False,NO_FEASIBLE_ACTION,1000.0,3,0,0,False,-1438.180450304328,1000.0,3,3
train,OneStepLookahead,rc103C15_L__v0,rc103,5,Small_Network,True,,181.16247582958144,1,0,0,False,-181.16247582958144,240.0,6,1
train,OneStepLookahead,rc103C15_L__v1,rc103,4,Small_Network,False,NO_FEASIBLE_ACTION,240.0,7,0,0,False,-393.5930786448391,240.0,2,7
train,OneStepLookahead,rc103C15_L__v2,rc103,6,Small_Network,False,NO_FEASIBLE_ACTION,240.0,0,0,0,False,-319.15475947422647,240.0,4,0
train,OneStepLookahead,rc103C15_NL__v0,rc103,5,Small_Network,True,,181.16247582958144,1,0,0,False,-181.16247582958144,240.0,6,1
train,OneStepLookahead,rc103C15_NL__v1,rc103,4,Small_Network,False,NO_FEASIBLE_ACTION,240.0,5,0,0,False,-383.40083918166044,240.0,2,5
train,OneStepLookahead,rc103C15_NL__v2,rc103,6,Small_Network,False,NO_FEASIBLE_ACTION,240.0,3,0,0,False,-432.33895368004016,240.0,2,3
train,OneStepLookahead,rc103C15_VG__v0,rc103,5,Small_Network,True,,181.16247582958144,1,0,0,False,-181.16247582958144,240.0,6,1
train,OneStepLookahead,rc103C15_VG__v1,rc103,4,Small_Network,False,NO_FEASIBLE_ACTION,240.0,6,0,0,False,-383.40083918166044,240.0,2,6
train,OneStepLookahead,rc103C15_VG__v2,rc103,6,Small_Network,False,NO_FEASIBLE_ACTION,240.0,3,0,0,False,-432.33895368004016,240.0,2,3
train,OneStepLookahead,rc202C15_L__v0,rc202,15,Small_Network,False,NO_FEASIBLE_ACTION,960.0,6,0,0,False,-1660.2677030471773,960.0,1,6
train,OneStepLookahead,rc202C15_NL__v0,rc202,15,Small_Network,False,NO_FEASIBLE_ACTION,960.0,4,0,0,False,-1576.6593111072375,960.0,3,4
train,OneStepLookahead,rc202C15_VG__v0,rc202,15,Small_Network,False,NO_FEASIBLE_ACTION,960.0,6,0,0,False,-1514.8037424573808,960.0,4,6
train,OneStepLookahead,rc204C15_L__v0,rc204,15,Small_Network,False,NO_FEASIBLE_ACTION,960.0,7,0,0,False,-1205.0971938079272,960.0,7,7
train,OneStepLookahead,rc204C15_NL__v0,rc204,15,Small_Network,False,NO_FEASIBLE_ACTION,960.0,6,0,0,False,-1251.4977432543296,960.0,6,6
train,OneStepLookahead,rc204C15_VG__v0,rc204,15,Small_Network,False,NO_FEASIBLE_ACTION,960.0,4,0,0,False,-1365.8340523155439,960.0,3,4
train,OneStepLookahead,c103C5_L__v0,c103,5,Small_Network,False,NO_FEASIBLE_ACTION,1236.0,1,0,0,False,-1399.0788655293195,1236.0,4,1
train,OneStepLookahead,c103C5_NL__v0,c103,5,Small_Network,False,NO_FEASIBLE_ACTION,1236.0,2,0,0,False,-1399.0788655293195,1236.0,4,2
train,OneStepLookahead,c103C5_VG__v0,c103,5,Small_Network,False,NO_FEASIBLE_ACTION,1236.0,2,0,0,False,-1399.0788655293195,1236.0,4,2
train,OneStepLookahead,c206C5_L__v0,c206,5,Small_Network,False,NO_FEASIBLE_ACTION,3390.0,1,0,0,False,-3833.856618922313,3390.0,2,1
train,OneStepLookahead,c206C5_NL__v0,c206,5,Small_Network,False,NO_FEASIBLE_ACTION,3390.0,4,0,0,False,-3585.8210237470794,3390.0,4,4
train,OneStepLookahead,c206C5_VG__v0,c206,5,Small_Network,False,NO_FEASIBLE_ACTION,3390.0,3,0,0,False,-3933.0761633796055,3390.0,1,3
train,OneStepLookahead,c208C5_L__v0,c208,5,Small_Network,False,NO_FEASIBLE_ACTION,3390.0,4,0,0,False,-3430.3112887414927,3390.0,5,4
train,OneStepLookahead,c208C5_NL__v0,c208,5,Small_Network,False,NO_FEASIBLE_ACTION,3390.0,2,0,0,False,-3762.462017805166,3390.0,2,2
train,OneStepLookahead,c208C5_VG__v0,c208,5,Small_Network,False,NO_FEASIBLE_ACTION,3390.0,3,0,0,False,-3430.3112887414927,3390.0,5,3
train,OneStepLookahead,r104C5_L__v0,r104,5,Small_Network,False,NO_FEASIBLE_ACTION,230.0,3,0,0,False,-412.8118489897693,230.0,0,3
train,OneStepLookahead,r104C5_NL__v0,r104,5,Small_Network,False,NO_FEASIBLE_ACTION,230.0,5,0,0,False,-308.10160904726786,230.0,2,5
train,OneStepLookahead,r104C5_VG__v0,r104,5,Small_Network,False,NO_FEASIBLE_ACTION,230.0,0,0,0,False,-352.74081808129307,230.0,2,0
train,OneStepLookahead,r105C5_L__v0,r105,2,Small_Network,False,NO_FEASIBLE_ACTION,230.0,4,0,0,False,-271.32455532033674,230.0,1,4
train,OneStepLookahead,r105C5_L__v1,r105,3,Small_Network,False,NO_FEASIBLE_ACTION,230.0,1,0,0,False,-266.04640863481745,230.0,2,1
train,OneStepLookahead,r105C5_NL__v0,r105,2,Small_Network,False,NO_FEASIBLE_ACTION,230.0,3,0,0,False,-252.6491106406735,230.0,1,3
train,OneStepLookahead,r105C5_NL__v1,r105,3,Small_Network,False,NO_FEASIBLE_ACTION,230.0,3,0,0,False,-282.7546125673168,230.0,1,3
train,OneStepLookahead,r105C5_VG__v0,r105,2,Small_Network,False,NO_FEASIBLE_ACTION,230.0,2,0,0,False,-252.6491106406735,230.0,1,2
train,OneStepLookahead,r105C5_VG__v1,r105,3,Small_Network,False,NO_FEASIBLE_ACTION,230.0,1,0,0,False,-301.65890558454885,230.0,1,1
train,OneStepLookahead,r202C5_L__v0,r202,5,Small_Network,False,NO_FEASIBLE_ACTION,1000.0,2,0,0,False,-1109.1615891833942,1000.0,2,2
train,OneStepLookahead,r202C5_NL__v0,r202,5,Small_Network,False,NO_FEASIBLE_ACTION,1000.0,0,0,0,False,-1109.1615891833942,1000.0,2,0
train,OneStepLookahead,r202C5_VG__v0,r202,5,Small_Network,False,NO_FEASIBLE_ACTION,1000.0,0,0,0,False,-1109.1615891833942,1000.0,2,0
train,OneStepLookahead,r203C5_L__v0,r203,5,Small_Network,False,NO_FEASIBLE_ACTION,1000.0,6,0,0,False,-1069.2756996918044,1000.0,4,6
train,OneStepLookahead,r203C5_NL__v0,r203,5,Small_Network,True,,757.0134129379459,8,0,0,False,-757.0134129379459,1000.0,6,8
train,OneStepLookahead,r203C5_VG__v0,r203,5,Small_Network,False,NO_FEASIBLE_ACTION,1000.0,2,0,0,False,-1145.3907465380496,1000.0,2,2
train,OneStepLookahead,rc105C5_L__v0,rc105,3,Small_Network,False,NO_FEASIBLE_ACTION,240.0,5,0,0,False,-308.05871910374685,240.0,1,5
train,OneStepLookahead,rc105C5_L__v1,rc105,2,Small_Network,False,NO_FEASIBLE_ACTION,240.0,3,0,0,False,-296.04536101718725,240.0,1,3
train,OneStepLookahead,rc105C5_NL__v0,rc105,3,Small_Network,False,NO_FEASIBLE_ACTION,240.0,4,0,0,False,-327.1985103520034,240.0,1,4
train,OneStepLookahead,rc105C5_NL__v1,rc105,2,Small_Network,True,,178.39971162898547,3,0,0,False,-178.39971162898547,240.0,3,3
train,OneStepLookahead,rc105C5_VG__v0,rc105,3,Small_Network,False,NO_FEASIBLE_ACTION,240.0,4,0,0,False,-327.1985103520034,240.0,1,4
train,OneStepLookahead,rc105C5_VG__v1,rc105,2,Small_Network,False,NO_FEASIBLE_ACTION,240.0,4,0,0,False,-296.04536101718725,240.0,1,4
train,OneStepLookahead,rc204C5_L__v0,rc204,5,Small_Network,False,NO_FEASIBLE_ACTION,960.0,5,0,0,False,-1026.4557194183137,960.0,3,5
train,OneStepLookahead,rc204C5_NL__v0,rc204,5,Small_Network,False,NO_FEASIBLE_ACTION,960.0,5,0,0,False,-1026.4557194183137,960.0,3,5
train,OneStepLookahead,rc204C5_VG__v0,rc204,5,Small_Network,False,NO_FEASIBLE_ACTION,960.0,9,0,0,False,-1036.3314157769805,960.0,3,9
validation,GreedyMinimumSufficientCharge,r102_50_21_NL__v0,r102,9,Large_Network,False,ZERO_CHARGE_NOOP,230.0,5,0,0,False,-358.2662623215132,230.0,4,5
validation,GreedyMinimumSufficientCharge,r102_50_21_NL__v1,r102,4,Large_Network,True,,205.48168857965683,1,0,0,False,-205.48168857965683,230.0,5,1
validation,GreedyMinimumSufficientCharge,r102_50_21_NL__v2,r102,4,Large_Network,True,,152.39699480017086,0,0,0,False,-152.39699480017086,230.0,5,0
validation,GreedyMinimumSufficientCharge,r102_50_21_NL__v3,r102,5,Large_Network,False,NO_FEASIBLE_ACTION,230.0,13,0,0,False,-378.19540701781193,230.0,2,13
validation,GreedyMinimumSufficientCharge,r102_50_21_NL__v4,r102,3,Large_Network,True,,144.97056274847714,0,0,0,False,-144.97056274847714,230.0,4,0
validation,GreedyMinimumSufficientCharge,r102_50_21_NL__v5,r102,8,Large_Network,False,ZERO_CHARGE_NOOP,230.0,6,0,0,False,-381.59815228454954,230.0,1,6
validation,GreedyMinimumSufficientCharge,r102_50_21_NL__v6,r102,6,Large_Network,True,,207.14247115573266,1,0,0,False,-207.14247115573266,230.0,7,1
validation,GreedyMinimumSufficientCharge,r102_50_21_NL__v7,r102,3,Large_Network,False,ZERO_CHARGE_NOOP,230.0,16,0,0,False,-326.4917371983913,230.0,2,16
validation,GreedyMinimumSufficientCharge,r102_50_21_NL__v8,r102,4,Large_Network,True,,228.88837040858965,1,0,0,False,-228.88837040858965,230.0,5,1
validation,GreedyMinimumSufficientCharge,r102_50_21_NL__v9,r102,4,Large_Network,True,,227.64680307460267,3,0,0,False,-227.64680307460267,230.0,5,3
validation,GreedyMinimumSufficientCharge,c108C25_NL__v0,c108,6,Medium_Network,False,NO_FEASIBLE_ACTION,1236.0,2,0,0,False,-1491.5601878350863,1236.0,4,2
validation,GreedyMinimumSufficientCharge,c108C25_NL__v1,c108,9,Medium_Network,False,ZERO_CHARGE_NOOP,1236.0,5,0,0,False,-1463.8153356812068,1236.0,7,5
validation,GreedyMinimumSufficientCharge,c108C25_NL__v2,c108,10,Medium_Network,False,NO_FEASIBLE_ACTION,1236.0,4,0,0,False,-1775.6253403914457,1236.0,5,4
validation,GreedyMinimumSufficientCharge,r102C25_NL__v0,r102,5,Medium_Network,False,NO_FEASIBLE_ACTION,230.0,1,0,0,False,-279.1896201004171,230.0,4,1
validation,GreedyMinimumSufficientCharge,r102C25_NL__v1,r102,3,Medium_Network,True,,185.4177168690662,2,0,0,False,-185.4177168690662,230.0,4,2
validation,GreedyMinimumSufficientCharge,r102C25_NL__v2,r102,3,Medium_Network,True,,164.8660687473185,0,0,0,False,-164.8660687473185,230.0,4,0
validation,GreedyMinimumSufficientCharge,r102C25_NL__v3,r102,4,Medium_Network,False,ZERO_CHARGE_NOOP,230.0,0,0,0,False,-345.7780796272027,230.0,0,0
validation,GreedyMinimumSufficientCharge,r102C25_NL__v4,r102,3,Medium_Network,True,,196.6874030101159,1,0,0,False,-196.6874030101159,230.0,4,1
validation,GreedyMinimumSufficientCharge,r102C25_NL__v5,r102,3,Medium_Network,False,ZERO_CHARGE_NOOP,230.0,3,0,0,False,-211.97224362268003,230.0,3,3
validation,GreedyMinimumSufficientCharge,r102C25_NL__v6,r102,4,Medium_Network,True,,208.10724153614984,1,0,0,False,-208.10724153614984,230.0,5,1
validation,GreedyMinimumSufficientCharge,c202C10_L__v0,c202,10,Small_Network,False,NO_FEASIBLE_ACTION,3390.0,1,0,0,False,-4101.9685496995135,3390.0,4,1
validation,GreedyMinimumSufficientCharge,c202C10_NL__v0,c202,10,Small_Network,False,NO_FEASIBLE_ACTION,3390.0,2,0,0,False,-4101.9685496995135,3390.0,4,2
validation,GreedyMinimumSufficientCharge,c202C10_VG__v0,c202,10,Small_Network,False,NO_FEASIBLE_ACTION,3390.0,2,0,0,False,-4101.968549699513,3390.0,4,2
validation,GreedyMinimumSufficientCharge,r102C10_L__v0,r102,5,Small_Network,False,NO_FEASIBLE_ACTION,230.0,0,0,0,False,-311.59659892619845,230.0,3,0
validation,GreedyMinimumSufficientCharge,r102C10_L__v1,r102,2,Small_Network,True,,184.57176012263747,0,0,0,False,-184.57176012263747,230.0,3,0
validation,GreedyMinimumSufficientCharge,r102C10_L__v2,r102,3,Small_Network,False,NO_FEASIBLE_ACTION,230.0,1,0,0,False,-249.23538406167134,230.0,3,1
validation,GreedyMinimumSufficientCharge,r102C10_NL__v0,r102,5,Small_Network,False,NO_FEASIBLE_ACTION,230.0,1,0,0,False,-333.5965989261984,230.0,2,1
validation,GreedyMinimumSufficientCharge,r102C10_NL__v1,r102,2,Small_Network,True,,184.57176012263747,0,0,0,False,-184.57176012263747,230.0,3,0
validation,GreedyMinimumSufficientCharge,r102C10_NL__v2,r102,3,Small_Network,False,NO_FEASIBLE_ACTION,230.0,0,0,0,False,-249.23538406167134,230.0,3,0
validation,GreedyMinimumSufficientCharge,r102C10_VG__v0,r102,5,Small_Network,False,NO_FEASIBLE_ACTION,230.0,2,0,0,False,-326.068734881198,230.0,2,2
validation,GreedyMinimumSufficientCharge,r102C10_VG__v1,r102,2,Small_Network,True,,184.57176012263747,0,0,0,False,-184.57176012263747,230.0,3,0
validation,GreedyMinimumSufficientCharge,r102C10_VG__v2,r102,3,Small_Network,False,NO_FEASIBLE_ACTION,230.0,0,0,0,False,-249.23538406167134,230.0,3,0
validation,GreedyMinimumSufficientCharge,rc108C10_L__v0,rc108,6,Small_Network,False,NO_FEASIBLE_ACTION,240.0,1,0,0,False,-336.8696745902531,240.0,4,1
validation,GreedyMinimumSufficientCharge,rc108C10_L__v1,rc108,4,Small_Network,False,NO_FEASIBLE_ACTION,240.0,0,0,0,False,-341.29971956786716,240.0,3,0
validation,GreedyMinimumSufficientCharge,rc108C10_NL__v0,rc108,6,Small_Network,False,NO_FEASIBLE_ACTION,240.0,5,0,0,False,-364.4481172719916,240.0,4,5
validation,GreedyMinimumSufficientCharge,rc108C10_NL__v1,rc108,4,Small_Network,False,NO_FEASIBLE_ACTION,240.0,1,0,0,False,-284.20407221060066,240.0,4,1
validation,GreedyMinimumSufficientCharge,rc108C10_VG__v0,rc108,6,Small_Network,False,NO_FEASIBLE_ACTION,240.0,5,0,0,False,-363.00527498516055,240.0,4,5
validation,GreedyMinimumSufficientCharge,rc108C10_VG__v1,rc108,4,Small_Network,False,NO_FEASIBLE_ACTION,240.0,1,0,0,False,-284.20407221060066,240.0,4,1
validation,GreedyMinimumSufficientCharge,rc205C10_L__v0,rc205,10,Small_Network,False,NO_FEASIBLE_ACTION,960.0,0,0,0,False,-1409.64862821393,960.0,2,0
validation,GreedyMinimumSufficientCharge,rc205C10_NL__v0,rc205,10,Small_Network,False,NO_FEASIBLE_ACTION,960.0,1,0,0,False,-1409.64862821393,960.0,2,1
validation,GreedyMinimumSufficientCharge,rc205C10_VG__v0,rc205,10,Small_Network,False,NO_FEASIBLE_ACTION,960.0,1,0,0,False,-1409.64862821393,960.0,2,1
validation,GreedyMinimumSufficientCharge,c202C15_L__v0,c202,15,Small_Network,False,NO_FEASIBLE_ACTION,3390.0,0,0,0,False,-4929.552864770639,3390.0,3,0
validation,GreedyMinimumSufficientCharge,c202C15_NL__v0,c202,15,Small_Network,False,NO_FEASIBLE_ACTION,3390.0,3,0,0,False,-5042.224432868148,3390.0,2,3
validation,GreedyMinimumSufficientCharge,c202C15_VG__v0,c202,15,Small_Network,False,NO_FEASIBLE_ACTION,3390.0,4,0,0,False,-5192.036286928809,3390.0,1,4
validation,GreedyMinimumSufficientCharge,r102C15_L__v0,r102,2,Small_Network,True,,164.8660687473185,0,0,0,False,-164.8660687473185,230.0,3,0
validation,GreedyMinimumSufficientCharge,r102C15_L__v1,r102,4,Small_Network,False,NO_FEASIBLE_ACTION,230.0,1,0,0,False,-283.0164341906274,230.0,3,1
validation,GreedyMinimumSufficientCharge,r102C15_L__v2,r102,3,Small_Network,False,NO_FEASIBLE_ACTION,230.0,0,0,0,False,-241.31370849898477,230.0,3,0
validation,GreedyMinimumSufficientCharge,r102C15_L__v3,r102,3,Small_Network,False,NO_FEASIBLE_ACTION,230.0,0,0,0,False,-257.8028775489157,230.0,3,0
validation,GreedyMinimumSufficientCharge,r102C15_L__v4,r102,3,Small_Network,True,,169.12857180715397,1,0,0,False,-169.12857180715397,230.0,4,1
validation,GreedyMinimumSufficientCharge,r102C15_NL__v0,r102,2,Small_Network,True,,164.8660687473185,0,0,0,False,-164.8660687473185,230.0,3,0
validation,GreedyMinimumSufficientCharge,r102C15_NL__v1,r102,4,Small_Network,False,NO_FEASIBLE_ACTION,230.0,1,0,0,False,-283.0164341906274,230.0,3,1
validation,GreedyMinimumSufficientCharge,r102C15_NL__v2,r102,3,Small_Network,False,NO_FEASIBLE_ACTION,230.0,5,0,0,False,-262.62741699796953,230.0,2,5
validation,GreedyMinimumSufficientCharge,r102C15_NL__v3,r102,3,Small_Network,False,NO_FEASIBLE_ACTION,230.0,6,0,0,False,-301.86165028076846,230.0,2,6
validation,GreedyMinimumSufficientCharge,r102C15_NL__v4,r102,3,Small_Network,False,NO_FEASIBLE_ACTION,230.0,2,0,0,False,-269.095023109729,230.0,2,2
validation,GreedyMinimumSufficientCharge,r102C15_VG__v0,r102,2,Small_Network,True,,164.8660687473185,0,0,0,False,-164.8660687473185,230.0,3,0
validation,GreedyMinimumSufficientCharge,r102C15_VG__v1,r102,4,Small_Network,False,NO_FEASIBLE_ACTION,230.0,4,0,0,False,-320.67155926760904,230.0,3,4
validation,GreedyMinimumSufficientCharge,r102C15_VG__v2,r102,3,Small_Network,True,,132.31370849898477,1,0,0,False,-132.31370849898477,230.0,4,1
validation,GreedyMinimumSufficientCharge,r102C15_VG__v3,r102,3,Small_Network,False,ZERO_CHARGE_NOOP,230.0,1,0,0,False,-287.0968272205351,230.0,2,1
validation,GreedyMinimumSufficientCharge,r102C15_VG__v4,r102,3,Small_Network,False,ZERO_CHARGE_NOOP,230.0,0,0,0,False,-331.2588847548442,230.0,0,0
validation,GreedyMinimumSufficientCharge,r209C15_L__v0,r209,15,Small_Network,False,NO_FEASIBLE_ACTION,1000.0,1,0,0,False,-1342.6316167652985,1000.0,4,1
validation,GreedyMinimumSufficientCharge,r209C15_NL__v0,r209,15,Small_Network,False,NO_FEASIBLE_ACTION,1000.0,2,0,0,False,-1342.6316167652985,1000.0,4,2
validation,GreedyMinimumSufficientCharge,r209C15_VG__v0,r209,15,Small_Network,False,NO_FEASIBLE_ACTION,1000.0,8,0,0,False,-1359.5641126991106,1000.0,5,8
validation,GreedyMinimumSufficientCharge,rc108C15_L__v0,rc108,6,Small_Network,False,NO_FEASIBLE_ACTION,240.0,1,0,0,False,-322.0936788330233,240.0,5,1
validation,GreedyMinimumSufficientCharge,rc108C15_L__v1,rc108,6,Small_Network,False,NO_FEASIBLE_ACTION,240.0,1,0,0,False,-303.5228539452838,240.0,4,1
validation,GreedyMinimumSufficientCharge,rc108C15_L__v2,rc108,3,Small_Network,True,,139.04726749113505,1,0,0,False,-139.04726749113505,240.0,4,1
validation,GreedyMinimumSufficientCharge,rc108C15_NL__v0,rc108,6,Small_Network,False,NO_FEASIBLE_ACTION,240.0,0,0,0,False,-373.57667547842505,240.0,3,0
validation,GreedyMinimumSufficientCharge,rc108C15_NL__v1,rc108,6,Small_Network,False,NO_FEASIBLE_ACTION,240.0,0,0,0,False,-303.5228539452838,240.0,4,0
validation,GreedyMinimumSufficientCharge,rc108C15_NL__v2,rc108,3,Small_Network,True,,163.82102105636775,1,0,0,False,-163.82102105636775,240.0,4,1
validation,GreedyMinimumSufficientCharge,rc108C15_VG__v0,rc108,6,Small_Network,False,NO_FEASIBLE_ACTION,240.0,0,0,0,False,-373.57667547842505,240.0,3,0
validation,GreedyMinimumSufficientCharge,rc108C15_VG__v1,rc108,6,Small_Network,False,NO_FEASIBLE_ACTION,240.0,0,0,0,False,-283.3248149180983,240.0,5,0
validation,GreedyMinimumSufficientCharge,rc108C15_VG__v2,rc108,3,Small_Network,False,ZERO_CHARGE_NOOP,240.0,2,0,0,False,-286.62046511118695,240.0,2,2
validation,GreedyMinimumSufficientCharge,rc108C5_L__v0,rc108,3,Small_Network,False,NO_FEASIBLE_ACTION,240.0,1,0,0,False,-311.3844874431515,240.0,2,1
validation,GreedyMinimumSufficientCharge,rc108C5_L__v1,rc108,2,Small_Network,False,NO_FEASIBLE_ACTION,240.0,0,0,0,False,-265.4950975679639,240.0,2,0
validation,GreedyMinimumSufficientCharge,rc108C5_NL__v0,rc108,3,Small_Network,False,NO_FEASIBLE_ACTION,240.0,1,0,0,False,-311.38448744315156,240.0,2,1
validation,GreedyMinimumSufficientCharge,rc108C5_NL__v1,rc108,2,Small_Network,True,,215.8271629329441,1,0,0,False,-215.8271629329441,240.0,3,1
validation,GreedyMinimumSufficientCharge,rc108C5_VG__v0,rc108,3,Small_Network,False,NO_FEASIBLE_ACTION,240.0,0,0,0,False,-359.6598058611608,240.0,1,0
validation,GreedyMinimumSufficientCharge,rc108C5_VG__v1,rc108,2,Small_Network,False,NO_FEASIBLE_ACTION,240.0,0,0,0,False,-265.4950975679639,240.0,2,0
validation,GreedyFullCharge,r102_50_21_NL__v0,r102,9,Large_Network,False,ZERO_CHARGE_NOOP,230.0,2,0,0,False,-355.4118145331777,230.0,4,2
validation,GreedyFullCharge,r102_50_21_NL__v1,r102,4,Large_Network,True,,216.7736220476186,1,0,0,False,-216.7736220476186,230.0,5,1
validation,GreedyFullCharge,r102_50_21_NL__v2,r102,4,Large_Network,True,,152.39699480017086,0,0,0,False,-152.39699480017086,230.0,5,0
validation,GreedyFullCharge,r102_50_21_NL__v3,r102,5,Large_Network,False,ZERO_CHARGE_NOOP,230.0,6,0,0,False,-343.8204112264782,230.0,2,6
validation,GreedyFullCharge,r102_50_21_NL__v4,r102,3,Large_Network,True,,144.97056274847714,0,0,0,False,-144.97056274847714,230.0,4,0
validation,GreedyFullCharge,r102_50_21_NL__v5,r102,8,Large_Network,False,ZERO_CHARGE_NOOP,230.0,3,0,0,False,-378.3920789672837,230.0,1,3
validation,GreedyFullCharge,r102_50_21_NL__v6,r102,6,Large_Network,True,,218.6834392971358,1,0,0,False,-218.6834392971358,230.0,7,1
validation,GreedyFullCharge,r102_50_21_NL__v7,r102,3,Large_Network,False,ZERO_CHARGE_NOOP,230.0,3,0,0,False,-302.56192206063054,230.0,2,3
validation,GreedyFullCharge,r102_50_21_NL__v8,r102,4,Large_Network,False,ZERO_CHARGE_NOOP,230.0,7,0,0,False,-241.92536398679215,230.0,4,7
validation,GreedyFullCharge,r102_50_21_NL__v9,r102,4,Large_Network,False,ZERO_CHARGE_NOOP,230.0,7,0,0,False,-241.92536398679215,230.0,4,7
validation,GreedyFullCharge,c108C25_NL__v0,c108,6,Medium_Network,False,ZERO_CHARGE_NOOP,1236.0,13,0,0,False,-1725.5276376221432,1236.0,2,13
validation,GreedyFullCharge,c108C25_NL__v1,c108,9,Medium_Network,False,ZERO_CHARGE_NOOP,1236.0,5,0,0,False,-1463.8153356812068,1236.0,7,5
validation,GreedyFullCharge,c108C25_NL__v2,c108,10,Medium_Network,False,ZERO_CHARGE_NOOP,1236.0,10,0,0,False,-1927.961479311716,1236.0,4,10
validation,GreedyFullCharge,r102C25_NL__v0,r102,5,Medium_Network,False,ZERO_CHARGE_NOOP,230.0,2,0,0,False,-295.5021358974541,230.0,3,2
validation,GreedyFullCharge,r102C25_NL__v1,r102,3,Medium_Network,False,ZERO_CHARGE_NOOP,230.0,4,0,0,False,-288.69718310420706,230.0,1,4
validation,GreedyFullCharge,r102C25_NL__v2,r102,3,Medium_Network,True,,164.8660687473185,0,0,0,False,-164.8660687473185,230.0,4,0
validation,GreedyFullCharge,r102C25_NL__v3,r102,4,Medium_Network,False,ZERO_CHARGE_NOOP,230.0,0,0,0,False,-345.7780796272027,230.0,0,0
validation,GreedyFullCharge,r102C25_NL__v4,r102,3,Medium_Network,True,,208.83316964416238,1,0,0,False,-208.83316964416238,230.0,4,1
validation,GreedyFullCharge,r102C25_NL__v5,r102,3,Medium_Network,False,ZERO_CHARGE_NOOP,230.0,7,0,0,False,-241.92536398679215,230.0,3,7
validation,GreedyFullCharge,r102C25_NL__v6,r102,4,Medium_Network,True,,221.106841336281,1,0,0,False,-221.106841336281,230.0,5,1
validation,GreedyFullCharge,c202C10_L__v0,c202,10,Small_Network,False,NO_FEASIBLE_ACTION,3390.0,2,0,0,False,-3855.156134757464,3390.0,6,2
