Total Episodes: 27713
Total Time: 208.7 min
Final Epsilon: 0.0100
Mean Reward: -4.43 +/- 1.69
Best Reward: -1.14
Worst Reward: -10.97

======================================================================
Epoch   Mean        Std       Min       Max       Epsilon   
35      -4.36       1.65      -7.80     -1.50     0.0100    
36      -4.28       1.57      -8.05     -1.27     0.0100    
37      -4.28       1.64      -8.26     -1.48     0.0100    
38      -4.51       1.75      -8.98     -1.62     0.0100    
39      -4.33       1.64      -7.61     -1.47     0.0100    
40      -4.40       1.73      -8.49     -1.50     0.0100    
41      -4.45       1.64      -10.04    -1.76     0.0100    
42      -4.44       1.58      -8.34     -1.63     0.0100    
43      -4.36       1.67      -8.61     -1.50     0.0100    
44      -4.19       1.62      -7.68     -1.41     0.0100    
45      -4.40       1.64      -8.53     -1.55     0.0100    
46      -4.48       1.68      -8.30     -1.67     0.0100    
47      -4.16       1.57      -7.86     -1.33     0.0100    
48      -4.27       1.59      -8.02     -1.55     0.0100    
49      -4.36       1.63      -9.43     -1.26     0.0100    
50      -4.20       1.64      -8.03     -1.45     0.0100    
51      -4.38       1.67      -8.62     -1.47     0.0100    
52      -4.19       1.54      -8.02     -1.57     0.0100    
53      -4.15       1.53      -8.60     -1.16     0.0100    
54      -4.33       1.63      -8.53     -1.67     0.0100    
55      -4.27       1.54      -8.12     -1.42     0.0100    
56      -4.39       1.63      -9.47     -1.55     0.0100    
57      -4.35       1.67      -8.01     -1.65     0.0100    
58      -4.31       1.68      -9.48     -1.55     0.0100    
59      -4.38       1.58      -8.36     -1.60     0.0100    
60      -4.49       1.60      -8.09     -1.55     0.0100    
61      -4.51       1.75      -8.73     -1.62     0.0100    
62      -4.34       1.66      -8.55     -1.61     0.0100    
63      -4.49       1.67      -8.49     -1.60     0.0100    
64      -4.11       1.54      -8.65     -1.45     0.0100    
65      -4.59       1.60      -8.17     -1.80     0.0100    
66      -4.27       1.68      -8.93     -1.44     0.0100    
67      -4.38       1.65      -9.14     -1.55     0.0100    
68      -4.22       1.65      -8.38     -1.49     0.0100    
69      -4.47       1.65      -8.73     -1.34     0.0100    
70      -4.53       1.75      -8.69     -1.67     0.0100    
71      -4.58       1.69      -9.54     -1.76     0.0100    
72      -4.26       1.70      -9.49     -1.62     0.0100    
73      -4.39       1.74      -9.21     -1.57     0.0100    
74      -4.48       1.71      -8.69     -1.61     0.0100    
75      -4.35       1.68      -9.84     -1.44     0.0100    
76      -4.36       1.56      -7.43     -1.61     0.0100    
77      -4.49       1.62      -9.05     -1.62     0.0100    
78      -4.17       1.50      -8.42     -1.67     0.0100    
79      -4.27       1.56      -8.03     -1.61     0.0100    
80      -4.07       1.60      -8.84     -1.14     0.0100    
81      -4.28       1.50      -8.09     -1.39     0.0100    
82      -4.59       1.69      -8.49     -1.61     0.0100    
83      -4.43       1.53      -8.39     -1.27     0.0100    
84      -4.07       1.66      -8.18     -1.48     0.0100    
85      -4.24       1.51      -7.53     -1.48     0.0100    
86      -4.63       1.78      -8.38     -1.16     0.0100    
87      -4.33       1.56      -7.99     -1.50     0.0100    
88      -4.45       1.63      -9.25     -1.14     0.0100    
89      -4.37       1.75      -8.91     -1.50     0.0100    
90      -4.44       1.64      -9.41     -1.65     0.0100    
91      -4.19       1.60      -7.54     -1.16     0.0100    
92      -4.09       1.69      -8.93     -1.39     0.0100    
93      -4.40       1.63      -8.53     -1.48     0.0100    
94      -4.27       1.64      -9.54     -1.48     0.0100    
95      -4.51       1.72      -10.97    -1.67     0.0100    
96      -4.24       1.55      -7.37     -1.32     0.0100    
97      -4.50       1.69      -8.28     -1.14     0.0100    
98      -4.31       1.73      -8.76     -1.34     0.0100    
99      -4.32       1.64      -9.60     -1.63     0.0100    
100     -3.80       1.45      -7.78     -1.39     0.0100    
