Total Episodes: 27760
Total Time: 1419.1 min
Final Epsilon: 0.0100
Mean Reward: -4.82 +/- 1.81
Best Reward: -0.98
Worst Reward: -11.50

======================================================================
Epoch   Mean        Std       Min       Max       Epsilon   
76      -5.04       1.82      -9.54     -1.60     0.0100    
77      -5.04       1.85      -8.94     -1.65     0.0100    
78      -4.91       1.86      -8.67     -1.60     0.0100    
79      -4.84       1.79      -9.08     -1.67     0.0100    
80      -5.02       1.90      -10.09    -1.67     0.0100    
81      -4.92       1.79      -8.78     -1.50     0.0100    
82      -4.80       1.86      -9.32     -1.82     0.0100    
83      -4.85       1.77      -9.50     -1.67     0.0100    
84      -4.93       1.85      -9.34     -1.60     0.0100    
85      -4.87       1.80      -10.21    -1.67     0.0100    
86      -4.99       1.81      -9.21     -1.79     0.0100    
87      -4.75       1.84      -9.44     -1.25     0.0100    
88      -4.90       1.78      -8.78     -1.72     0.0100    
89      -4.84       1.92      -9.30     -1.67     0.0100    
90      -5.00       1.79      -10.23    -1.44     0.0100    
91      -4.99       1.91      -9.00     -1.55     0.0100    
92      -5.19       1.93      -9.13     -1.70     0.0100    
93      -5.07       1.92      -9.44     -1.65     0.0100    
94      -4.84       1.78      -9.21     -1.64     0.0100    
95      -4.87       1.76      -8.93     -1.80     0.0100    
96      -5.00       1.79      -9.45     -1.82     0.0100    
97      -4.92       1.83      -10.23    -1.60     0.0100    
98      -4.91       1.82      -9.46     -1.55     0.0100    
99      -5.21       1.96      -11.50    -2.03     0.0100    
100     -4.90       1.64      -8.89     -1.97     0.0100    
